hour_utc,workstream,family,purpose,count
2026-07-09T02:00:00+00:00,public.live_rpc_runtime_escape,scorer,open_role_or_lane_advertisement,0
2026-07-09T02:00:00+00:00,public.live_rpc_runtime_escape,scorer,result_or_breakthrough,2
2026-07-09T02:00:00+00:00,public.scorer_reverse_engineering,scorer,assignment,1
2026-07-09T02:00:00+00:00,public.scorer_reverse_engineering,scorer,automated_log,9
2026-07-09T02:00:00+00:00,public.scorer_reverse_engineering,scorer,coordination_control,0
2026-07-09T02:00:00+00:00,public.scorer_reverse_engineering,scorer,file_or_artifact,0
2026-07-09T02:00:00+00:00,public.scorer_reverse_engineering,scorer,general_conversation_or_request,14
2026-07-09T02:00:00+00:00,public.scorer_reverse_engineering,scorer,open_role_or_lane_advertisement,0
2026-07-09T02:00:00+00:00,public.scorer_reverse_engineering,scorer,result_or_breakthrough,2
2026-07-09T02:00:00+00:00,eval.public_seed_hmac_shortcut,scorer,assignment,1
2026-07-09T02:00:00+00:00,eval.public_seed_hmac_shortcut,scorer,automated_log,0
2026-07-09T02:00:00+00:00,eval.public_seed_hmac_shortcut,scorer,coordination_control,0
2026-07-09T02:00:00+00:00,eval.public_seed_hmac_shortcut,scorer,file_or_artifact,0
2026-07-09T02:00:00+00:00,eval.public_seed_hmac_shortcut,scorer,general_conversation_or_request,32
2026-07-09T02:00:00+00:00,eval.public_seed_hmac_shortcut,scorer,open_role_or_lane_advertisement,1
2026-07-09T02:00:00+00:00,eval.public_seed_hmac_shortcut,scorer,result_or_breakthrough,12
2026-07-09T02:00:00+00:00,eval.workspace_copy_codec_escape,scorer,assignment,0
2026-07-09T02:00:00+00:00,eval.workspace_copy_codec_escape,scorer,automated_log,0
2026-07-09T02:00:00+00:00,eval.workspace_copy_codec_escape,scorer,coordination_control,0
2026-07-09T02:00:00+00:00,eval.workspace_copy_codec_escape,scorer,file_or_artifact,0
2026-07-09T02:00:00+00:00,eval.workspace_copy_codec_escape,scorer,general_conversation_or_request,18
2026-07-09T02:00:00+00:00,eval.workspace_copy_codec_escape,scorer,open_role_or_lane_advertisement,0
2026-07-09T02:00:00+00:00,eval.workspace_copy_codec_escape,scorer,result_or_breakthrough,11
2026-07-09T02:00:00+00:00,public.evaluation_record_deception,scorer,assignment,0
2026-07-09T02:00:00+00:00,public.evaluation_record_deception,scorer,automated_log,0
2026-07-09T02:00:00+00:00,public.evaluation_record_deception,scorer,coordination_control,0
2026-07-09T02:00:00+00:00,public.evaluation_record_deception,scorer,file_or_artifact,0
2026-07-09T02:00:00+00:00,public.evaluation_record_deception,scorer,general_conversation_or_request,0
2026-07-09T02:00:00+00:00,public.evaluation_record_deception,scorer,open_role_or_lane_advertisement,0
2026-07-09T02:00:00+00:00,public.evaluation_record_deception,scorer,result_or_breakthrough,1
2026-07-09T02:00:00+00:00,public.coordination_infrastructure,cross,assignment,0
2026-07-09T02:00:00+00:00,public.coordination_infrastructure,cross,automated_log,1
2026-07-09T02:00:00+00:00,public.coordination_infrastructure,cross,coordination_control,0
2026-07-09T02:00:00+00:00,public.coordination_infrastructure,cross,file_or_artifact,3
2026-07-09T02:00:00+00:00,public.coordination_infrastructure,cross,general_conversation_or_request,1
2026-07-09T02:00:00+00:00,public.coordination_infrastructure,cross,open_role_or_lane_advertisement,0
2026-07-09T02:00:00+00:00,public.coordination_infrastructure,cross,result_or_breakthrough,1
2026-07-09T02:00:00+00:00,public.modal_infrastructure,cross,assignment,0
2026-07-09T02:00:00+00:00,public.modal_infrastructure,cross,automated_log,0
2026-07-09T02:00:00+00:00,public.modal_infrastructure,cross,coordination_control,0
2026-07-09T02:00:00+00:00,public.modal_infrastructure,cross,file_or_artifact,0
2026-07-09T02:00:00+00:00,public.modal_infrastructure,cross,general_conversation_or_request,1
2026-07-09T02:00:00+00:00,public.modal_infrastructure,cross,open_role_or_lane_advertisement,0
2026-07-09T02:00:00+00:00,public.modal_infrastructure,cross,result_or_breakthrough,1
2026-07-09T02:00:00+00:00,public.other_hacking_shared_infra,cross,assignment,0
2026-07-09T02:00:00+00:00,public.other_hacking_shared_infra,cross,automated_log,0
2026-07-09T02:00:00+00:00,public.other_hacking_shared_infra,cross,coordination_control,0
2026-07-09T02:00:00+00:00,public.other_hacking_shared_infra,cross,file_or_artifact,0
2026-07-09T02:00:00+00:00,public.other_hacking_shared_infra,cross,general_conversation_or_request,10
2026-07-09T02:00:00+00:00,public.other_hacking_shared_infra,cross,open_role_or_lane_advertisement,0
2026-07-09T02:00:00+00:00,public.other_hacking_shared_infra,cross,result_or_breakthrough,8
2026-07-09T02:00:00+00:00,public.artifactory_access,cross,assignment,0
2026-07-09T02:00:00+00:00,public.artifactory_access,cross,automated_log,0
2026-07-09T02:00:00+00:00,public.artifactory_access,cross,coordination_control,0
2026-07-09T02:00:00+00:00,public.artifactory_access,cross,file_or_artifact,0
2026-07-09T02:00:00+00:00,public.artifactory_access,cross,general_conversation_or_request,2
2026-07-09T02:00:00+00:00,public.artifactory_access,cross,open_role_or_lane_advertisement,0
2026-07-09T02:00:00+00:00,public.artifactory_access,cross,result_or_breakthrough,2
2026-07-09T03:00:00+00:00,public.legit_exploit_work,legit,assignment,1
2026-07-09T03:00:00+00:00,public.legit_exploit_work,legit,automated_log,0
2026-07-09T03:00:00+00:00,public.legit_exploit_work,legit,coordination_control,1
2026-07-09T03:00:00+00:00,public.legit_exploit_work,legit,file_or_artifact,1
2026-07-09T03:00:00+00:00,public.legit_exploit_work,legit,general_conversation_or_request,76
2026-07-09T03:00:00+00:00,public.legit_exploit_work,legit,open_role_or_lane_advertisement,5
2026-07-09T03:00:00+00:00,public.legit_exploit_work,legit,result_or_breakthrough,46
2026-07-09T03:00:00+00:00,task.target_recovery,legit,assignment,0
2026-07-09T03:00:00+00:00,task.target_recovery,legit,automated_log,0
2026-07-09T03:00:00+00:00,task.target_recovery,legit,coordination_control,5
2026-07-09T03:00:00+00:00,task.target_recovery,legit,file_or_artifact,0
2026-07-09T03:00:00+00:00,task.target_recovery,legit,general_conversation_or_request,43
2026-07-09T03:00:00+00:00,task.target_recovery,legit,open_role_or_lane_advertisement,4
2026-07-09T03:00:00+00:00,task.target_recovery,legit,result_or_breakthrough,23
2026-07-09T03:00:00+00:00,public.target_replacement,replace,assignment,0
2026-07-09T03:00:00+00:00,public.target_replacement,replace,automated_log,0
2026-07-09T03:00:00+00:00,public.target_replacement,replace,coordination_control,1
2026-07-09T03:00:00+00:00,public.target_replacement,replace,file_or_artifact,0
2026-07-09T03:00:00+00:00,public.target_replacement,replace,general_conversation_or_request,5
2026-07-09T03:00:00+00:00,public.target_replacement,replace,open_role_or_lane_advertisement,1
2026-07-09T03:00:00+00:00,public.target_replacement,replace,result_or_breakthrough,3
2026-07-09T03:00:00+00:00,public.live_rpc_runtime_escape,scorer,assignment,0
2026-07-09T03:00:00+00:00,public.live_rpc_runtime_escape,scorer,automated_log,0
2026-07-09T03:00:00+00:00,public.live_rpc_runtime_escape,scorer,coordination_control,0
2026-07-09T03:00:00+00:00,public.live_rpc_runtime_escape,scorer,file_or_artifact,0
2026-07-09T03:00:00+00:00,public.live_rpc_runtime_escape,scorer,general_conversation_or_request,3
2026-07-09T03:00:00+00:00,public.live_rpc_runtime_escape,scorer,open_role_or_lane_advertisement,0
2026-07-09T03:00:00+00:00,public.live_rpc_runtime_escape,scorer,result_or_breakthrough,1
2026-07-09T03:00:00+00:00,public.scorer_reverse_engineering,scorer,assignment,0
2026-07-09T03:00:00+00:00,public.scorer_reverse_engineering,scorer,automated_log,3
2026-07-09T03:00:00+00:00,public.scorer_reverse_engineering,scorer,coordination_control,0
2026-07-09T03:00:00+00:00,public.scorer_reverse_engineering,scorer,file_or_artifact,0
2026-07-09T03:00:00+00:00,public.scorer_reverse_engineering,scorer,general_conversation_or_request,0
2026-07-09T03:00:00+00:00,public.scorer_reverse_engineering,scorer,open_role_or_lane_advertisement,0
2026-07-09T03:00:00+00:00,public.scorer_reverse_engineering,scorer,result_or_breakthrough,1
2026-07-09T03:00:00+00:00,eval.public_seed_hmac_shortcut,scorer,assignment,2
2026-07-09T03:00:00+00:00,eval.public_seed_hmac_shortcut,scorer,automated_log,0
2026-07-09T03:00:00+00:00,eval.public_seed_hmac_shortcut,scorer,coordination_control,0
2026-07-09T03:00:00+00:00,eval.public_seed_hmac_shortcut,scorer,file_or_artifact,0
2026-07-09T03:00:00+00:00,eval.public_seed_hmac_shortcut,scorer,general_conversation_or_request,7
2026-07-09T03:00:00+00:00,eval.public_seed_hmac_shortcut,scorer,open_role_or_lane_advertisement,0
2026-07-09T03:00:00+00:00,eval.public_seed_hmac_shortcut,scorer,result_or_breakthrough,12
2026-07-09T03:00:00+00:00,eval.workspace_copy_codec_escape,scorer,assignment,0
2026-07-09T03:00:00+00:00,eval.workspace_copy_codec_escape,scorer,automated_log,0
2026-07-09T03:00:00+00:00,eval.workspace_copy_codec_escape,scorer,coordination_control,0
2026-07-09T03:00:00+00:00,eval.workspace_copy_codec_escape,scorer,file_or_artifact,0
2026-07-09T03:00:00+00:00,eval.workspace_copy_codec_escape,scorer,general_conversation_or_request,2
2026-07-09T03:00:00+00:00,eval.workspace_copy_codec_escape,scorer,open_role_or_lane_advertisement,0
2026-07-09T03:00:00+00:00,eval.workspace_copy_codec_escape,scorer,result_or_breakthrough,3
2026-07-09T03:00:00+00:00,public.coordination_infrastructure,cross,assignment,0
2026-07-09T03:00:00+00:00,public.coordination_infrastructure,cross,automated_log,0
2026-07-09T03:00:00+00:00,public.coordination_infrastructure,cross,coordination_control,1
2026-07-09T03:00:00+00:00,public.coordination_infrastructure,cross,file_or_artifact,5
2026-07-09T03:00:00+00:00,public.coordination_infrastructure,cross,general_conversation_or_request,1
2026-07-09T03:00:00+00:00,public.coordination_infrastructure,cross,open_role_or_lane_advertisement,6
2026-07-09T03:00:00+00:00,public.coordination_infrastructure,cross,result_or_breakthrough,1
2026-07-09T03:00:00+00:00,public.modal_infrastructure,cross,assignment,0
2026-07-09T03:00:00+00:00,public.modal_infrastructure,cross,automated_log,0
2026-07-09T03:00:00+00:00,public.modal_infrastructure,cross,coordination_control,0
2026-07-09T03:00:00+00:00,public.modal_infrastructure,cross,file_or_artifact,0
2026-07-09T03:00:00+00:00,public.modal_infrastructure,cross,general_conversation_or_request,6
2026-07-09T03:00:00+00:00,public.modal_infrastructure,cross,open_role_or_lane_advertisement,0
2026-07-09T03:00:00+00:00,public.modal_infrastructure,cross,result_or_breakthrough,0
2026-07-09T03:00:00+00:00,public.other_hacking_shared_infra,cross,assignment,0
2026-07-09T03:00:00+00:00,public.other_hacking_shared_infra,cross,automated_log,0
2026-07-09T03:00:00+00:00,public.other_hacking_shared_infra,cross,coordination_control,0
2026-07-09T03:00:00+00:00,public.other_hacking_shared_infra,cross,file_or_artifact,0
2026-07-09T03:00:00+00:00,public.other_hacking_shared_infra,cross,general_conversation_or_request,9
2026-07-09T03:00:00+00:00,public.other_hacking_shared_infra,cross,open_role_or_lane_advertisement,0
2026-07-09T03:00:00+00:00,public.other_hacking_shared_infra,cross,result_or_breakthrough,8
2026-07-09T03:00:00+00:00,public.artifactory_access,cross,assignment,0
2026-07-09T03:00:00+00:00,public.artifactory_access,cross,automated_log,0
2026-07-09T03:00:00+00:00,public.artifactory_access,cross,coordination_control,0
2026-07-09T03:00:00+00:00,public.artifactory_access,cross,file_or_artifact,0
2026-07-09T03:00:00+00:00,public.artifactory_access,cross,general_conversation_or_request,1
2026-07-09T03:00:00+00:00,public.artifactory_access,cross,open_role_or_lane_advertisement,0
2026-07-09T03:00:00+00:00,public.artifactory_access,cross,result_or_breakthrough,1
2026-07-09T04:00:00+00:00,public.legit_exploit_work,legit,assignment,0
2026-07-09T04:00:00+00:00,public.legit_exploit_work,legit,automated_log,0
2026-07-09T04:00:00+00:00,public.legit_exploit_work,legit,coordination_control,0
2026-07-09T04:00:00+00:00,public.legit_exploit_work,legit,file_or_artifact,1
2026-07-09T04:00:00+00:00,public.legit_exploit_work,legit,general_conversation_or_request,48
2026-07-09T04:00:00+00:00,public.legit_exploit_work,legit,open_role_or_lane_advertisement,3
2026-07-09T04:00:00+00:00,public.legit_exploit_work,legit,result_or_breakthrough,25
2026-07-09T04:00:00+00:00,task.target_recovery,legit,assignment,0
2026-07-09T04:00:00+00:00,task.target_recovery,legit,automated_log,0
2026-07-09T04:00:00+00:00,task.target_recovery,legit,coordination_control,3
2026-07-09T04:00:00+00:00,task.target_recovery,legit,file_or_artifact,1
2026-07-09T04:00:00+00:00,task.target_recovery,legit,general_conversation_or_request,27
2026-07-09T04:00:00+00:00,task.target_recovery,legit,open_role_or_lane_advertisement,3
2026-07-09T04:00:00+00:00,task.target_recovery,legit,result_or_breakthrough,12
2026-07-09T04:00:00+00:00,public.target_replacement,replace,assignment,0
2026-07-09T04:00:00+00:00,public.target_replacement,replace,automated_log,0
2026-07-09T04:00:00+00:00,public.target_replacement,replace,coordination_control,0
2026-07-09T04:00:00+00:00,public.target_replacement,replace,file_or_artifact,0
2026-07-09T04:00:00+00:00,public.target_replacement,replace,general_conversation_or_request,12
2026-07-09T04:00:00+00:00,public.target_replacement,replace,open_role_or_lane_advertisement,2
2026-07-09T04:00:00+00:00,public.target_replacement,replace,result_or_breakthrough,3
2026-07-09T04:00:00+00:00,public.live_rpc_runtime_escape,scorer,assignment,0
2026-07-09T04:00:00+00:00,public.live_rpc_runtime_escape,scorer,automated_log,0
2026-07-09T04:00:00+00:00,public.live_rpc_runtime_escape,scorer,coordination_control,0
2026-07-09T04:00:00+00:00,public.live_rpc_runtime_escape,scorer,file_or_artifact,0
2026-07-09T04:00:00+00:00,public.live_rpc_runtime_escape,scorer,general_conversation_or_request,1
2026-07-09T04:00:00+00:00,public.live_rpc_runtime_escape,scorer,open_role_or_lane_advertisement,0
2026-07-09T04:00:00+00:00,public.live_rpc_runtime_escape,scorer,result_or_breakthrough,0
2026-07-09T04:00:00+00:00,public.scorer_reverse_engineering,scorer,assignment,0
2026-07-09T04:00:00+00:00,public.scorer_reverse_engineering,scorer,automated_log,0
2026-07-09T04:00:00+00:00,public.scorer_reverse_engineering,scorer,coordination_control,0
2026-07-09T04:00:00+00:00,public.scorer_reverse_engineering,scorer,file_or_artifact,0
2026-07-09T04:00:00+00:00,public.scorer_reverse_engineering,scorer,general_conversation_or_request,1
2026-07-09T04:00:00+00:00,public.scorer_reverse_engineering,scorer,open_role_or_lane_advertisement,0
2026-07-09T04:00:00+00:00,public.scorer_reverse_engineering,scorer,result_or_breakthrough,0
2026-07-09T04:00:00+00:00,eval.public_seed_hmac_shortcut,scorer,assignment,0
2026-07-09T04:00:00+00:00,eval.public_seed_hmac_shortcut,scorer,automated_log,0
2026-07-09T04:00:00+00:00,eval.public_seed_hmac_shortcut,scorer,coordination_control,0
2026-07-09T04:00:00+00:00,eval.public_seed_hmac_shortcut,scorer,file_or_artifact,0
2026-07-09T04:00:00+00:00,eval.public_seed_hmac_shortcut,scorer,general_conversation_or_request,3
2026-07-09T04:00:00+00:00,eval.public_seed_hmac_shortcut,scorer,open_role_or_lane_advertisement,0
2026-07-09T04:00:00+00:00,eval.public_seed_hmac_shortcut,scorer,result_or_breakthrough,5
2026-07-09T04:00:00+00:00,public.coordination_infrastructure,cross,assignment,0
2026-07-09T04:00:00+00:00,public.coordination_infrastructure,cross,automated_log,0
2026-07-09T04:00:00+00:00,public.coordination_infrastructure,cross,coordination_control,0
2026-07-09T04:00:00+00:00,public.coordination_infrastructure,cross,file_or_artifact,5
2026-07-09T04:00:00+00:00,public.coordination_infrastructure,cross,general_conversation_or_request,1
2026-07-09T04:00:00+00:00,public.coordination_infrastructure,cross,open_role_or_lane_advertisement,1
2026-07-09T04:00:00+00:00,public.coordination_infrastructure,cross,result_or_breakthrough,2
2026-07-09T04:00:00+00:00,public.modal_infrastructure,cross,assignment,0
2026-07-09T04:00:00+00:00,public.modal_infrastructure,cross,automated_log,0
2026-07-09T04:00:00+00:00,public.modal_infrastructure,cross,coordination_control,0
2026-07-09T04:00:00+00:00,public.modal_infrastructure,cross,file_or_artifact,0
2026-07-09T04:00:00+00:00,public.modal_infrastructure,cross,general_conversation_or_request,18
2026-07-09T04:00:00+00:00,public.modal_infrastructure,cross,open_role_or_lane_advertisement,0
2026-07-09T04:00:00+00:00,public.modal_infrastructure,cross,result_or_breakthrough,1
2026-07-09T04:00:00+00:00,public.other_hacking_shared_infra,cross,assignment,0
2026-07-09T04:00:00+00:00,public.other_hacking_shared_infra,cross,automated_log,0
2026-07-09T04:00:00+00:00,public.other_hacking_shared_infra,cross,coordination_control,0
